Date,T_out,mo 
8/7/2003,24,8
8/7/2003,26,8
8/7/2003,27,8
8/7/2003,28,8
8/7/2003,28,8
8/7/2003,27,8
8/7/2003,27,8
8/7/2003,27,8
8/7/2003,28,8
8/7/2003,26,8
8/7/2003,24,8
8/7/2003,22,8
8/7/2003,21,8
8/7/2003,20,8
8/7/2003,19,8
8/8/2003,19,8
8/8/2003,18,8
8/8/2003,18,8
8/8/2003,17,8
8/8/2003,18,8
8/8/2003,18,8
8/8/2003,19,8
8/8/2003,21,8
8/8/2003,22,8
8/8/2003,22,8
8/8/2003,24,8
8/8/2003,26,8
8/8/2003,27,8
8/8/2003,27,8
8/8/2003,26,8
8/8/2003,25,8
8/8/2003,24,8
8/8/2003,25,8
8/8/2003,24,8
8/8/2003,23,8
8/8/2003,22,8
8/8/2003,21,8
8/8/2003,20,8
8/8/2003,20,8
8/9/2003,19,8
8/9/2003,19,8
8/9/2003,19,8
8/9/2003,19,8
8/9/2003,18,8
8/9/2003,19,8
8/9/2003,19,8
8/9/2003,19,8
8/9/2003,20,8
8/9/2003,21,8
8/9/2003,22,8
8/9/2003,23,8
8/9/2003,25,8
8/9/2003,21,8
8/9/2003,24,8
8/9/2003,26,8
8/9/2003,26,8
8/9/2003,26,8
8/9/2003,24,8
8/9/2003,22,8
8/9/2003,21,8
8/9/2003,21,8
8/9/2003,19,8
8/9/2003,18,8
8/10/2003,18,8
8/10/2003,18,8
8/10/2003,17,8
8/10/2003,16,8
8/10/2003,17,8
8/10/2003,16,8
8/10/2003,17,8
8/10/2003,19,8
8/10/2003,21,8
8/10/2003,22,8
8/10/2003,24,8
8/10/2003,24,8
8/10/2003,24,8
8/10/2003,26,8
8/10/2003,26,8
8/10/2003,24,8
8/10/2003,27,8
8/10/2003,25,8
8/10/2003,25,8
8/10/2003,23,8
8/10/2003,21,8
8/10/2003,20,8
8/10/2003,19,8
8/10/2003,19,8
8/11/2003,18,8
8/11/2003,18,8
8/11/2003,18,8
8/11/2003,17,8
8/11/2003,16,8
8/11/2003,17,8
8/11/2003,17,8
8/11/2003,20,8
8/11/2003,23,8
8/11/2003,24,8
8/11/2003,26,8
8/11/2003,26,8
8/11/2003,28,8
8/11/2003,28,8
8/11/2003,27,8
8/11/2003,28,8
8/11/2003,26,8
8/11/2003,23,8
8/11/2003,23,8
8/11/2003,22,8
8/11/2003,21,8
8/11/2003,21,8
8/11/2003,20,8
8/11/2003,20,8
8/12/2003,19,8
8/12/2003,19,8
8/12/2003,19,8
8/12/2003,19,8
8/12/2003,19,8
8/12/2003,18,8
8/12/2003,19,8
8/12/2003,19,8
8/12/2003,20,8
8/12/2003,22,8
8/12/2003,23,8
8/12/2003,24,8
8/12/2003,25,8
8/12/2003,26,8
8/12/2003,28,8
8/12/2003,26,8
8/12/2003,26,8
8/12/2003,26,8
8/12/2003,24,8
8/12/2003,23,8
8/12/2003,23,8
8/12/2003,22,8
8/12/2003,21,8
8/12/2003,21,8
8/13/2003,20,8
8/13/2003,19,8
8/13/2003,19,8
8/13/2003,19,8
8/13/2003,18,8
8/13/2003,18,8
8/13/2003,17.8,8
8/13/2003,18.8,8
8/13/2003,20,8
8/13/2003,21,8
8/13/2003,23,8
8/13/2003,24,8
8/13/2003,26,8
8/13/2003,27,8
8/13/2003,27,8
8/13/2003,27,8
8/13/2003,27,8
8/13/2003,27,8
8/13/2003,26,8
8/13/2003,25,8
8/13/2003,25,8
8/13/2003,24,8
8/13/2003,24,8
8/13/2003,24,8
8/14/2003,24,8
8/14/2003,23,8
8/14/2003,23,8
8/14/2003,22,8
8/14/2003,22,8
8/14/2003,22,8
8/14/2003,23,8
8/14/2003,24,8
8/14/2003,27,8
8/14/2003,28,8
8/14/2003,28,8
8/14/2003,29,8
8/14/2003,30,8
8/14/2003,31,8
8/14/2003,31,8
8/14/2003,30,8
8/14/2003,29,8
8/14/2003,30,8
8/14/2003,29,8
8/14/2003,27,8
8/14/2003,26,8
8/14/2003,24.7,8
8/14/2003,23.6,8
8/14/2003,22.7,8
8/15/2003,22,8
8/15/2003,22,8
8/15/2003,22,8
8/15/2003,21.4,8
8/15/2003,20.8,8
8/15/2003,20.3,8
8/15/2003,20.6,8
8/15/2003,22,8
8/15/2003,25,8
8/15/2003,28,8
8/15/2003,28,8
8/15/2003,29,8
8/15/2003,31,8
8/15/2003,32,8
8/15/2003,32,8
8/15/2003,31,8
8/15/2003,31,8
8/15/2003,29,8
8/15/2003,28,8
8/15/2003,27,8
8/15/2003,25,8
8/15/2003,23,8
8/15/2003,23,8
8/15/2003,23,8
8/16/2003,22,8
8/16/2003,22,8
8/16/2003,22,8
8/16/2003,21,8
8/16/2003,21,8
8/16/2003,20.6,8
8/16/2003,21,8
8/16/2003,23,8
8/16/2003,27,8
8/16/2003,29,8
8/16/2003,30,8
8/16/2003,32,8
8/16/2003,32,8
8/16/2003,32,8
8/16/2003,29,8
8/16/2003,31,8
8/16/2003,31,8
8/16/2003,31,8
8/16/2003,29,8
8/16/2003,26,8
8/16/2003,24,8
8/16/2003,24,8
8/16/2003,23,8
8/16/2003,22,8
8/17/2003,22,8
8/17/2003,22,8
8/17/2003,22,8
8/17/2003,23,8
8/17/2003,22,8
8/17/2003,22,8
8/17/2003,22,8
8/17/2003,22,8
8/17/2003,23,8
8/17/2003,24,8
8/17/2003,26,8
8/17/2003,28,8
8/17/2003,28,8
8/17/2003,29,8
8/17/2003,29,8
8/17/2003,28,8
8/17/2003,28,8
8/17/2003,27,8
8/17/2003,26,8
8/17/2003,24,8
8/17/2003,22,8
8/17/2003,21,8
8/17/2003,20,8
8/17/2003,20,8
8/18/2003,19,8
8/18/2003,18,8
8/18/2003,18,8
8/18/2003,17,8
8/18/2003,16,8
8/18/2003,15,8
8/18/2003,17,8
8/18/2003,19,8
8/18/2003,22,8
8/18/2003,23,8
8/18/2003,25,8
8/18/2003,26,8
8/18/2003,27,8
8/18/2003,27,8
8/18/2003,28,8
8/18/2003,28,8
8/18/2003,27,8
8/18/2003,26,8
8/18/2003,25,8
8/18/2003,23,8
8/18/2003,20,8
8/18/2003,19,8
8/18/2003,18,8
8/18/2003,17,8
8/19/2003,16,8
8/19/2003,16,8
8/19/2003,16,8
8/19/2003,15,8
8/19/2003,14,8
8/19/2003,14,8
8/19/2003,16,8
8/19/2003,18,8
8/19/2003,22,8
8/19/2003,23,8
8/19/2003,25,8
8/19/2003,27,8
8/19/2003,27,8
8/19/2003,28,8
8/19/2003,28,8
8/19/2003,29,8
8/19/2003,28,8
8/19/2003,28,8
8/19/2003,26,8
8/19/2003,23,8
8/19/2003,22,8
8/19/2003,21,8
8/19/2003,19,8
8/19/2003,19,8
8/20/2003,19,8
8/20/2003,18,8
8/20/2003,18,8
8/20/2003,17,8
8/20/2003,17,8
8/20/2003,16,8
8/20/2003,17,8
8/20/2003,20,8
8/20/2003,22,8
8/20/2003,26,8
8/20/2003,28,8
8/20/2003,29,8
8/20/2003,30,8
8/20/2003,31,8
8/20/2003,31,8
8/20/2003,31,8
8/20/2003,30,8
8/20/2003,29,8
8/20/2003,28,8
8/20/2003,25,8
8/20/2003,22,8
8/20/2003,21,8
8/20/2003,20,8
8/20/2003,21,8
8/21/2003,21,8
8/21/2003,19,8
8/21/2003,19,8
8/21/2003,19,8
8/21/2003,20,8
8/21/2003,19,8
8/21/2003,22,8
8/21/2003,24,8
8/21/2003,26,8
8/21/2003,28,8
8/21/2003,31,8
8/21/2003,32,8
8/21/2003,33,8
8/21/2003,33,8
8/21/2003,34,8
8/21/2003,33,8
8/21/2003,33,8
8/21/2003,32,8
8/21/2003,31,8
8/21/2003,29,8
8/21/2003,28,8
8/21/2003,28,8
8/21/2003,27,8
8/21/2003,27,8
8/22/2003,27,8
8/22/2003,26,8
8/22/2003,24,8
8/22/2003,24,8
8/22/2003,24,8
8/22/2003,23,8
8/22/2003,23,8
8/22/2003,23,8
8/22/2003,26,8
8/22/2003,27,8
8/22/2003,28,8
8/22/2003,30,8
8/22/2003,31,8
8/22/2003,31,8
8/22/2003,31,8
8/22/2003,31,8
8/22/2003,29,8
8/22/2003,27,8
8/22/2003,24,8
8/22/2003,22,8
8/22/2003,21,8
8/22/2003,20,8
8/22/2003,19,8
8/22/2003,18,8
8/23/2003,18,8
8/23/2003,18,8
8/23/2003,18,8
8/23/2003,17,8
8/23/2003,15,8
8/23/2003,16,8
8/23/2003,17,8
8/23/2003,19,8
8/23/2003,21,8
8/23/2003,24,8
8/23/2003,26,8
8/23/2003,27,8
8/23/2003,28,8
8/23/2003,29,8
8/23/2003,29,8
8/23/2003,28,8
8/23/2003,28,8
8/23/2003,27,8
8/23/2003,26,8
8/23/2003,23,8
8/23/2003,21,8
8/23/2003,21,8
8/23/2003,19,8
8/23/2003,18,8
8/24/2003,16,8
8/24/2003,16,8
8/24/2003,16,8
8/24/2003,16,8
8/24/2003,15,8
8/24/2003,16,8
8/24/2003,16,8
8/24/2003,19,8
8/24/2003,22,8
8/24/2003,24,8
8/24/2003,26,8
8/24/2003,27,8
8/24/2003,28,8
8/24/2003,29,8
8/24/2003,29,8
8/24/2003,29,8
8/24/2003,29,8
8/24/2003,28,8
8/24/2003,27,8
8/24/2003,24,8
8/24/2003,23,8
8/24/2003,22,8
8/24/2003,21,8
8/24/2003,20,8
8/25/2003,19,8
8/25/2003,19,8
8/25/2003,19,8
8/25/2003,18,8
8/25/2003,18,8
8/25/2003,17,8
8/25/2003,18,8
8/25/2003,21,8
8/25/2003,24,8
8/25/2003,27,8
8/25/2003,29,8
8/25/2003,31,8
8/25/2003,32,8
8/25/2003,33,8
8/25/2003,33,8
8/25/2003,33,8
8/25/2003,32,8
8/25/2003,31,8
8/25/2003,29,8
8/25/2003,28,8
8/25/2003,26,8
8/25/2003,26,8
8/25/2003,24,8
8/25/2003,24,8
8/26/2003,24,8
8/26/2003,22,8
8/26/2003,23,8
8/26/2003,22,8
8/26/2003,21,8
8/26/2003,20,8
8/26/2003,21,8
8/26/2003,22,8
8/26/2003,25,8
8/26/2003,28,8
8/26/2003,29,8
8/26/2003,32,8
8/26/2003,33,8
8/26/2003,33,8
8/26/2003,34,8
8/26/2003,34,8
8/26/2003,33,8
8/26/2003,32,8
8/26/2003,30,8
8/26/2003,29,8
8/26/2003,27,8
8/26/2003,26,8
8/26/2003,26,8
8/26/2003,25,8
8/27/2003,24,8
8/27/2003,24,8
8/27/2003,25,8
8/27/2003,24,8
8/27/2003,23,8
8/27/2003,22,8
8/27/2003,24,8
8/27/2003,26,8
8/27/2003,27,8
8/27/2003,29,8
8/27/2003,31,8
8/27/2003,33,8
8/27/2003,34,8
8/27/2003,34,8
8/27/2003,34,8
8/27/2003,34,8
8/27/2003,34,8
8/27/2003,32,8
8/27/2003,29,8
8/27/2003,26,8
8/27/2003,24,8
8/27/2003,23,8
8/27/2003,21,8
8/27/2003,21,8
8/28/2003,20,8
8/28/2003,18,8
8/28/2003,18,8
8/28/2003,18,8
8/28/2003,17,8
8/28/2003,17,8
8/28/2003,18,8
8/28/2003,21,8
8/28/2003,23,8
8/28/2003,26,8
8/28/2003,29,8
8/28/2003,31,8
8/28/2003,31,8
8/28/2003,32,8
8/28/2003,33,8
8/28/2003,33,8
8/28/2003,32,8
8/28/2003,31,8
8/28/2003,29,8
8/28/2003,27,8
8/28/2003,26,8
8/28/2003,25,8
8/28/2003,24,8
8/28/2003,24,8
8/29/2003,24,8
8/29/2003,23.6,8
8/29/2003,23.3,8
8/29/2003,23,8
8/29/2003,23,8
8/29/2003,23,8
8/29/2003,22,8
8/29/2003,21,8
8/29/2003,20,8
8/29/2003,21,8
8/29/2003,22,8
8/29/2003,23,8
8/29/2003,22,8
8/29/2003,21,8
8/29/2003,20,8
8/29/2003,18,8
8/29/2003,17,8
8/29/2003,18,8
8/29/2003,18,8
8/29/2003,18,8
8/29/2003,18,8
8/29/2003,18,8
8/29/2003,18,8
8/29/2003,18,8
8/30/2003,18,8
8/30/2003,17,8
8/30/2003,17,8
8/30/2003,15,8
8/30/2003,14,8
8/30/2003,14,8
8/30/2003,13,8
8/30/2003,13,8
8/30/2003,14,8
8/30/2003,14,8
8/30/2003,14,8
8/30/2003,16,8
8/30/2003,17,8
8/30/2003,26,8
8/30/2003,26,8
8/30/2003,26,8
8/30/2003,26,8
8/30/2003,24,8
8/30/2003,23,8
8/30/2003,21,8
8/30/2003,21,8
8/30/2003,21,8
8/30/2003,20,8
8/30/2003,20,8
8/31/2003,19,8
8/31/2003,19,8
8/31/2003,18,8
8/31/2003,18,8
8/31/2003,18,8
8/31/2003,18,8
8/31/2003,18,8
8/31/2003,19,8
8/31/2003,19,8
8/31/2003,19,8
8/31/2003,19,8
8/31/2003,21,8
8/31/2003,19,8
8/31/2003,19,8
8/31/2003,18,8
8/31/2003,18,8
8/31/2003,18,8
8/31/2003,18,8
8/31/2003,18,8
8/31/2003,18,8
8/31/2003,17,8
8/31/2003,17.4,8
8/31/2003,17.9,8
8/31/2003,18.3,8
9/1/2000,18.7,9
9/1/2000,19.1,9
9/1/2000,19.6,9
9/1/2000,20,9
9/1/2000,19.4,9
9/1/2000,20,9
9/1/2000,20,9
9/1/2000,22.8,9
9/1/2000,26.1,9
9/1/2000,28.3,9
9/1/2000,30,9
9/1/2000,31.1,9
9/1/2000,32.2,9
9/1/2000,32.8,9
9/1/2000,33.3,9
9/1/2000,33.3,9
9/1/2000,33.3,9
9/1/2000,32.8,9
9/1/2000,31.1,9
9/1/2000,27.2,9
9/1/2000,27.8,9
9/1/2000,26.7,9
9/1/2000,24.4,9
9/1/2000,25,9
9/2/2000,24.4,9
9/2/2000,22.8,9
9/2/2000,22.2,9
9/2/2000,21.7,9
9/2/2000,21.1,9
9/2/2000,21.1,9
9/2/2000,20.6,9
9/2/2000,23.3,9
9/2/2000,26.1,9
9/2/2000,28.9,9
9/2/2000,30.6,9
9/2/2000,31.7,9
9/2/2000,31.7,9
9/2/2000,32.2,9
9/2/2000,33.3,9
9/2/2000,33.9,9
9/2/2000,33.3,9
9/2/2000,32.2,9
9/2/2000,30.6,9
9/2/2000,27.8,9
9/2/2000,26.1,9
9/2/2000,26.1,9
9/2/2000,25.6,9
9/2/2000,22.8,9
9/3/2000,22.8,9
9/3/2000,22.2,9
9/3/2000,22.8,9
9/3/2000,21.1,9
9/3/2000,20.6,9
9/3/2000,20,9
9/3/2000,20.6,9
9/3/2000,22.2,9
9/3/2000,25.6,9
9/3/2000,28.9,9
9/3/2000,30,9
9/3/2000,31.1,9
9/3/2000,30.6,9
9/3/2000,30.6,9
9/3/2000,30.6,9
9/3/2000,31.1,9
9/3/2000,30.6,9
9/3/2000,30.6,9
9/3/2000,29.4,9
9/3/2000,27.2,9
9/3/2000,27,9
9/3/2000,26.7,9
9/3/2000,22.8,9
9/3/2000,21.7,9
9/4/2000,21.7,9
9/4/2000,21.1,9
9/4/2000,20.6,9
9/4/2000,21,9
9/4/2000,20,9
9/4/2000,21,9
9/4/2000,21,9
9/4/2000,20,9
9/4/2000,21.1,9
9/4/2000,21.1,9
9/4/2000,21.7,9
9/4/2000,22,9
9/4/2000,23.3,9
9/4/2000,23.3,9
9/4/2000,22.8,9
9/4/2000,22.8,9
9/4/2000,21.1,9
9/4/2000,20,9
9/4/2000,19.4,9
9/4/2000,18.9,9
9/4/2000,18.3,9
9/4/2000,18.3,9
9/4/2000,17.8,9
9/4/2000,16.7,9
9/5/2000,15.6,9
9/5/2000,14.4,9
9/5/2000,13.9,9
9/5/2000,12.8,9
9/5/2000,11.7,9
9/5/2000,11.1,9
9/5/2000,11.1,9
9/5/2000,12.8,9
9/5/2000,15.6,9
9/5/2000,17.2,9
9/5/2000,19.4,9
9/5/2000,21.1,9
9/5/2000,21.7,9
9/5/2000,22.2,9
9/5/2000,22.8,9
9/5/2000,22.2,9
9/5/2000,22.2,9
9/5/2000,21.1,9
9/5/2000,19.4,9
9/5/2000,17.8,9
9/5/2000,16.7,9
9/5/2000,15.6,9
9/5/2000,14.4,9
9/5/2000,13.9,9
9/6/2000,12.2,9
9/6/2000,11.7,9
9/6/2000,10.6,9
9/6/2000,10.6,9
9/6/2000,10,9
9/6/2000,10,9
9/6/2000,10,9
9/6/2000,11.7,9
9/6/2000,13.9,9
9/6/2000,17.2,9
9/6/2000,20,9
9/6/2000,22.8,9
9/6/2000,23.9,9
9/6/2000,26.1,9
9/6/2000,26.7,9
9/6/2000,26.1,9
9/6/2000,27.2,9
9/6/2000,26.1,9
9/6/2000,23.9,9
9/6/2000,21.1,9
9/6/2000,21.7,9
9/6/2000,20.6,9
9/6/2000,20,9
9/6/2000,18.9,9
9/7/2000,18.3,9
9/7/2000,18.9,9
9/7/2000,17.8,9
9/7/2000,17.8,9
9/7/2000,16.7,9
9/7/2000,16.7,9
9/7/2000,16.7,9
9/7/2000,18.3,9
9/7/2000,21.1,9
9/7/2000,24.4,9
9/7/2000,27.2,9
9/7/2000,28.3,9
9/7/2000,30,9
9/7/2000,29.4,9
9/7/2000,30.6,9
9/7/2000,30,9
9/7/2000,30,9
9/7/2000,28.3,9
9/7/2000,26.7,9
9/7/2000,24.4,9
9/7/2000,23.9,9
9/7/2000,22.8,9
9/7/2000,22.8,9
9/7/2000,21.7,9
9/8/2000,20.6,9
9/8/2000,20,9
9/8/2000,18.9,9
9/8/2000,18.9,9
9/8/2000,19.4,9
9/8/2000,18.9,9
9/8/2000,19.4,9
9/8/2000,20.6,9
9/8/2000,21.7,9
9/8/2000,22.8,9
9/8/2000,23.9,9
9/8/2000,24.4,9
9/8/2000,25.6,9
9/8/2000,27.2,9
9/8/2000,27.2,9
9/8/2000,27.8,9
9/8/2000,27.2,9
9/8/2000,27.2,9
9/8/2000,25.6,9
9/8/2000,24.4,9
9/8/2000,23.3,9
9/8/2000,22.8,9
9/8/2000,22.2,9
9/8/2000,21.7,9
9/9/2000,21.1,9
9/9/2000,21,9
9/9/2000,20,9
9/9/2000,20,9
9/9/2000,19.4,9
9/9/2000,20,9
9/9/2000,20.6,9
9/9/2000,21.1,9
9/9/2000,23,9
9/9/2000,23.9,9
9/9/2000,25.6,9
9/9/2000,26.7,9
9/9/2000,27.8,9
9/9/2000,27.8,9
9/9/2000,27.8,9
9/9/2000,27.8,9
9/9/2000,28.3,9
9/9/2000,27.2,9
9/9/2000,26.1,9
9/9/2000,24.4,9
9/9/2000,23.9,9
9/9/2000,23.3,9
9/9/2000,22.8,9
9/9/2000,22.8,9
9/10/2000,22.8,9
9/10/2000,23,9
9/10/2000,22.8,9
9/10/2000,22.8,9
9/10/2000,22.2,9
9/10/2000,22.8,9
9/10/2000,23,9
9/10/2000,22.8,9
9/10/2000,22.8,9
9/10/2000,22.2,9
9/10/2000,22.2,9
9/10/2000,21.7,9
9/10/2000,22.8,9
9/10/2000,22.8,9
9/10/2000,23.3,9
9/10/2000,23.9,9
9/10/2000,23.3,9
9/10/2000,23.3,9
9/10/2000,23.3,9
9/10/2000,22.8,9
9/10/2000,22.2,9
9/10/2000,21.7,9
9/10/2000,21.7,9
9/10/2000,21.1,9
9/11/2000,21.7,9
9/11/2000,22.2,9
9/11/2000,21.7,9
9/11/2000,22.2,9
9/11/2000,22.2,9
9/11/2000,22,9
9/11/2000,22,9
9/11/2000,22.8,9
9/11/2000,24.4,9
9/11/2000,26.1,9
9/11/2000,28.3,9
9/11/2000,30,9
9/11/2000,31.1,9
9/11/2000,31.1,9
9/11/2000,31.1,9
9/11/2000,31.1,9
9/11/2000,29.4,9
9/11/2000,28.3,9
9/11/2000,26.7,9
9/11/2000,20,9
9/11/2000,20,9
9/11/2000,21.7,9
9/11/2000,22.8,9
9/11/2000,22.8,9
9/12/2000,20.6,9
9/12/2000,18.3,9
9/12/2000,18.3,9
9/12/2000,18.3,9
9/12/2000,18.3,9
9/12/2000,18.3,9
9/12/2000,18.3,9
9/12/2000,19.4,9
9/12/2000,19.4,9
9/12/2000,20.6,9
9/12/2000,21.7,9
9/12/2000,20.6,9
9/12/2000,20.6,9
9/12/2000,21.1,9
9/12/2000,23.3,9
9/12/2000,23.9,9
9/12/2000,23.9,9
9/12/2000,22.8,9
9/12/2000,20,9
9/12/2000,17.8,9
9/12/2000,16.1,9
9/12/2000,15,9
9/12/2000,13.3,9
9/12/2000,12.2,9
9/13/2000,11.7,9
9/13/2000,11.7,9
9/13/2000,10.6,9
9/13/2000,10.6,9
9/13/2000,9.4,9
9/13/2000,9.4,9
9/13/2000,9.4,9
9/13/2000,11.7,9
9/13/2000,15,9
9/13/2000,18.3,9
9/13/2000,20.6,9
9/13/2000,21.7,9
9/13/2000,23.3,9
9/13/2000,23.9,9
9/13/2000,25,9
9/13/2000,25,9
9/13/2000,25.6,9
9/13/2000,25,9
9/13/2000,22.2,9
9/13/2000,17.8,9
9/13/2000,16.7,9
9/13/2000,15.6,9
9/13/2000,14.4,9
9/13/2000,14.4,9
9/14/2000,14.4,9
9/14/2000,13.3,9
9/14/2000,14.4,9
9/14/2000,13.3,9
9/14/2000,13.3,9
9/14/2000,13.3,9
9/14/2000,15,9
9/14/2000,14.4,9
9/14/2000,15,9
9/14/2000,14.4,9
9/14/2000,17.8,9
9/14/2000,20.6,9
9/14/2000,19,9
9/14/2000,18.3,9
9/14/2000,17.8,9
9/14/2000,17.8,9
9/14/2000,18.9,9
9/14/2000,19.4,9
9/14/2000,17.8,9
9/14/2000,13.3,9
9/14/2000,13.3,9
9/14/2000,12.2,9
9/14/2000,13.9,9
9/14/2000,11.7,9
9/15/2000,10.6,9
9/15/2000,10,9
9/15/2000,10.6,9
9/15/2000,10.6,9
9/15/2000,10,9
9/15/2000,10.6,9
9/15/2000,10.6,9
9/15/2000,12.8,9
9/15/2000,14.4,9
9/15/2000,16.7,9
9/15/2000,17.2,9
9/15/2000,17.2,9
9/15/2000,18.9,9
9/15/2000,18.9,9
9/15/2000,18.3,9
9/15/2000,18.3,9
9/15/2000,17.2,9
9/15/2000,16.1,9
9/15/2000,13.9,9
9/15/2000,12.2,9
9/15/2000,11.1,9
9/15/2000,10.6,9
9/15/2000,9.4,9
9/15/2000,8.3,9
9/16/2000,7.8,9
9/16/2000,7.8,9
9/16/2000,8.3,9
9/16/2000,8.3,9
9/16/2000,7.2,9
9/16/2000,9.4,9
9/16/2000,9.4,9
9/16/2000,11.1,9
9/16/2000,12.8,9
9/16/2000,13.9,9
9/16/2000,15.6,9
9/16/2000,16.1,9
9/16/2000,17.8,9
9/16/2000,18.3,9
9/16/2000,19.4,9
9/16/2000,20.6,9
9/16/2000,20,9
9/16/2000,20,9
9/16/2000,17.2,9
9/16/2000,13.9,9
9/16/2000,12.8,9
9/16/2000,11.1,9
9/16/2000,11.1,9
9/16/2000,11.1,9
9/17/2000,10.6,9
9/17/2000,10,9
9/17/2000,9.4,9
9/17/2000,9.4,9
9/17/2000,8.9,9
9/17/2000,8.3,9
9/17/2000,9.4,9
9/17/2000,12.2,9
9/17/2000,15.6,9
9/17/2000,18.9,9
9/17/2000,21.1,9
9/17/2000,23.3,9
9/17/2000,23.9,9
9/17/2000,25,9
9/17/2000,25.6,9
9/17/2000,26.7,9
9/17/2000,26.7,9
9/17/2000,25.6,9
9/17/2000,22.8,9
9/17/2000,20,9
9/17/2000,18.3,9
9/17/2000,16.1,9
9/17/2000,15.6,9
9/17/2000,13.3,9
9/18/2000,12.8,9
9/18/2000,12.2,9
9/18/2000,11.7,9
9/18/2000,10.6,9
9/18/2000,11.1,9
9/18/2000,10.6,9
9/18/2000,10,9
9/18/2000,12.8,9
9/18/2000,16.1,9
9/18/2000,20,9
9/18/2000,23.9,9
9/18/2000,27.2,9
9/18/2000,28.3,9
9/18/2000,29.4,9
9/18/2000,30,9
9/18/2000,30,9
9/18/2000,29.4,9
9/18/2000,27.8,9
9/18/2000,25.6,9
9/18/2000,23.3,9
9/18/2000,21.7,9
9/18/2000,21.1,9
9/18/2000,20,9
9/18/2000,18.3,9
9/19/2000,17.8,9
9/19/2000,16.7,9
9/19/2000,16.1,9
9/19/2000,16.1,9
9/19/2000,16.1,9
9/19/2000,15.6,9
9/19/2000,15.6,9
9/19/2000,16.7,9
9/19/2000,21.1,9
9/19/2000,24.4,9
9/19/2000,26.1,9
9/19/2000,27.8,9
9/19/2000,29.4,9
9/19/2000,30,9
9/19/2000,30.6,9
9/19/2000,30,9
9/19/2000,30,9
9/19/2000,28.9,9
9/19/2000,26.7,9
9/19/2000,24.4,9
9/19/2000,22.8,9
9/19/2000,22.2,9
9/19/2000,22.2,9
9/19/2000,23.3,9
9/20/2000,22.8,9
9/20/2000,22.2,9
9/20/2000,21.7,9
9/20/2000,21.1,9
9/20/2000,20.6,9
9/20/2000,20,9
9/20/2000,19.4,9
9/20/2000,20,9
9/20/2000,21.1,9
9/20/2000,23.3,9
9/20/2000,25,9
9/20/2000,26.7,9
9/20/2000,26.1,9
9/20/2000,25.6,9
9/20/2000,17.8,9
9/20/2000,14.4,9
9/20/2000,12.8,9
9/20/2000,12.2,9
9/20/2000,11.1,9
9/20/2000,11.7,9
9/20/2000,11.1,9
9/20/2000,11.7,9
9/20/2000,11.7,9
9/20/2000,11.7,9
9/21/2000,12.2,9
9/21/2000,11.1,9
9/21/2000,11.7,9
9/21/2000,9.4,9
9/21/2000,8.3,9
9/21/2000,7.2,9
9/21/2000,7.2,9
9/21/2000,8.9,9
9/21/2000,10.6,9
9/21/2000,12.8,9
9/21/2000,14.4,9
9/21/2000,16.1,9
9/21/2000,17.2,9
9/21/2000,17.8,9
9/21/2000,18.3,9
9/21/2000,18.9,9
9/21/2000,19.4,9
9/21/2000,18.3,9
9/21/2000,13.9,9
9/21/2000,11.7,9
9/21/2000,10.6,9
9/21/2000,11.1,9
9/21/2000,10.6,9
9/21/2000,8.9,9
9/22/2000,9.4,9
9/22/2000,8.3,9
9/22/2000,8.3,9
9/22/2000,7.8,9
9/22/2000,8.3,9
9/22/2000,7.8,9
9/22/2000,8.9,9
9/22/2000,10.6,9
9/22/2000,11.1,9
9/22/2000,12.2,9
9/22/2000,12.8,9
9/22/2000,15,9
9/22/2000,18.3,9
9/22/2000,22.8,9
9/22/2000,25.6,9
9/22/2000,26.1,9
9/22/2000,27.2,9
9/22/2000,26.1,9
9/22/2000,24.4,9
9/22/2000,23.3,9
9/22/2000,22.8,9
9/22/2000,22.2,9
9/22/2000,22.2,9
9/22/2000,22.2,9
9/23/2000,22.8,9
9/23/2000,22.8,9
9/23/2000,22.8,9
9/23/2000,22.2,9
9/23/2000,22.2,9
9/23/2000,21.7,9
9/23/2000,21.7,9
9/23/2000,22.2,9
9/23/2000,23.3,9
9/23/2000,23.9,9
9/23/2000,23.9,9
9/23/2000,25,9
9/23/2000,27.2,9
9/23/2000,26.7,9
9/23/2000,27.2,9
9/23/2000,24.4,9
9/23/2000,21.7,9
9/23/2000,18,9
9/23/2000,17.2,9
9/23/2000,16.7,9
9/23/2000,16.7,9
9/23/2000,16.7,9
9/23/2000,16.7,9
9/23/2000,15.6,9
9/24/2000,15.6,9
9/24/2000,15,9
9/24/2000,14,9
9/24/2000,13.9,9
9/24/2000,13.9,9
9/24/2000,13.3,9
9/24/2000,13.3,9
9/24/2000,13.3,9
9/24/2000,12.8,9
9/24/2000,13.3,9
9/24/2000,13.9,9
9/24/2000,13.9,9
9/24/2000,14.4,9
9/24/2000,15,9
9/24/2000,17.2,9
9/24/2000,16.7,9
9/24/2000,16.7,9
9/24/2000,16.1,9
9/24/2000,14.4,9
9/24/2000,13.3,9
9/24/2000,12.2,9
9/24/2000,11.7,9
9/24/2000,11.1,9
9/24/2000,10.6,9
9/25/2000,10,9
9/25/2000,10,9
9/25/2000,10,9
9/25/2000,10,9
9/25/2000,10,9
9/25/2000,8.9,9
9/25/2000,8.9,9
9/25/2000,8.9,9
9/25/2000,8.9,9
